Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
20.11.2021,17:00,BBA1448,01,ATLAS TIGERS,20 - 0,TOROSLAR BELEDİYE,A,ADANA,Menderes Spor Salonu,,KÜBRA KENDİRLİ,SALİH OCAKOĞLU,GÜNDOĞAN ALİ BALABAN,AHMET ÖZKAN,DENİZ ORGÜN,CUMALİ TOSUN,MEHMET MURAT KÖMÜRHANLI,BURAK SEZEN,Menderes Spor Salonu
21.11.2021,14:00,BBA1450,01,ALTINEL,39 - 105,DÜZCE ATLETİK GENÇLİKSPOR,B,ANKARA,Ankara Spor Salonu (Küçük),,BURAK MERT DEMİRTAŞ,ALİ CAN YILMAZ,RIDVAN CÖMERT,ERDEM EFE,KAMİL TOSUN,PELİN KUZU,SERCAN YILDIRIM,SİMAY ÇAKMAK,Ankara Spor Salonu (Küçük)
21.11.2021,14:00,BBA1456,01,EMLAK KONUT GELİŞİM,63 - 43,EDİRNE DSİ SPOR,E,İSTANBUL,Bayrampaşa Spor Salonu,,CAN ÜTKÜR,NURİ DİLMEN,OZAN GÜNDÜZ,BURAK DEMİR,ÖZLEM TUNA,ALPKAN HACIYAKUPOĞLU,BERK MERT,ŞERMİN NAZLIGÜL,Bayrampaşa Spor Salonu
21.11.2021,14:30,BBA1453,01,BANDIRMA BASKETBOL,66 - 48,İSTANBUL PANTERLERİ,D,BALIKESİR,Bandırma Basketbol Spor Salonu,,MUSTAFA TOPALOĞLU,OKAN MUHAMMET ANLATICI,GÜNEY BİRLİK,MURAT KARTAL,IŞIL ÖZKAN,MEHMET GÖKAY SEVİNÇ,HÜSEYİN GİRGİN,METİN IŞIK,Bandırma Basketbol Spor Salonu
21.11.2021,16:00,BBA1447,01,ELAZIĞ BASKETBOL,76 - 67,DİBA,A,ELAZIĞ,Yakup Kılıç Spor Salonu,,RABİHA TANK,MEHMET BARUT,ABDURRAHMAN İNAL,ÖMER KAYMAZ,AYŞE GÜNHAN,DİDEM YAVUZ SÖYLER,TUNCAY DAĞDELEN,HAYRULLAH IŞIK,Yakup Kılıç Spor Salonu
21.11.2021,17:00,BBA1455,01,KIRKLARELİ GENÇLİK,44 - 65,ÇERKEZKÖY BELEDİYESİ,E,KIRKLARELİ,ATATÜRK,,ALPER CAN BOZYEL,OSMAN YETİŞKİN,NUSRET BİLALOĞLU,YAŞAR TERZİOĞLU,ÖZGÜ YILAN,GÜLİZ ÖZALTAN DİLMEN,DERYA EVCEN,AYBİKE KURTULDU,ATATÜRK
22.11.2021,15:00,BBA1454,01,İSTANBUL ÜNİVERSİTESİ,53 - 49,İSTANBUL BASKETBOL FENERİ,E,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,,ALMİNA KOCABAŞ,ASLI KOÇAK,BERK YÜCEL,ADNAN KIVANÇ,NEŞE KIRAN,HİLMİ CANKUT AYNAR,YEŞİM AKAN,ERMAN YÜCEL,Şehit Mustafa Özel Spor Kompleksi
26.11.2021,18:00,BBA1459,02,DİBA,85 - 50,ATLAS TIGERS,A,ANKARA,Ankara Spor Salonu (Küçük),,BATUHAN MERT GÜL,VEYSEL ASLAN,YILDIZ TURAN,ERDEM EFE,SİMAY ÇAKMAK,İSMAİL FULSER,FATİH ŞEN,SİBEL FAZLIOĞLU,Ankara Spor Salonu (Küçük)
27.11.2021,14:00,BBA1462,02,İZMİR BÜYÜKŞEHİR BELEDİYESİ,76 - 23,ISKUDER,C,İZMİR,Celal Atik Spor Salonu,,GÖNENÇ ÇETİN,ENES DURAN,METİN ÜSTER,BÜLENT GÖKÇE,CEMRE ÇEKAL,EBRU AYDIN,SADIK ERGÜL,HAKAN DÖNMEZ,Celal Atik Spor Salonu
27.11.2021,14:00,BBA1468,02,ÇERKEZKÖY BELEDİYESİ,48 - 68,EMLAK KONUT GELİŞİM,E,TEKİRDAĞ,Çorlu Spor Salonu,,AHMET TAYLAN ÖZTÜRK,UMUT MEMİŞ,GÖKHAN EĞLENOĞLU,ADNAN KIVANÇ,DERYA GÜLBAHAR,BİLGİNAR KARABIYIK,NAZMİYE ATAMAN,SİMRE NERMİN ERTETİK,Çorlu Spor Salonu
27.11.2021,17:00,BBA1464,02,BURHANİYE BELEDİYESPOR,64 - 37,BURSA AYYILDIZ,D,BALIKESİR,Burhaniye Spor Salonu,,SERAY AK,FATİH ERDOĞAN,NUSRET BİLALOĞLU,ELA ONAT,GAMZE ATİLA,ESİN ÖZSÜRMELİ,IŞIL ÖZKAN,METİN IŞIK,Burhaniye Spor Salonu
27.11.2021,17:00,BBA1467,02,EDİRNE DSİ SPOR,63 - 59,İSTANBUL ÜNİVERSİTESİ,E,EDİRNE,Mimar Sinan Spor Salonu,,CAN YANAR,NURİ DİLMEN,BARIŞ ÖZTÜRK,TAYFUN AY,GAMZE ERSOY,ELİF ÖÇAL,İREM TAVŞANTEPE,ENGİN SÜLEYMAN SİMOOĞLU,Mimar Sinan Spor Salonu
27.11.2021,18:00,BBA1460,02,ÇAĞDAŞ KOLEJLİLER,40 - 67,YENİ SİNCAN,B,ESKİŞEHİR,Yenikent Şehit Anıl Gül Spor Salonu,,RAMAZAN SEZER BARAN,GÜNDOĞAN ALİ BALABAN,OZAN GÜNDÜZ,EREN KÜÇÜKSOLAKOĞLU,AZİZCAN COŞGEL,GİZEM AYDOĞDU,DUYGU YILDIZ HANLI,FİLİZ ÇOPUROĞLU,Yenikent Şehit Anıl Gül Spor Salonu
28.11.2021,12:00,BBA1466,02,İSTANBUL BASKETBOL FENERİ,56 - 60,KIRKLARELİ GENÇLİK,E,İSTANBUL,İTO Yakacık Spor Salonu,,SAFA HALİT ÇAKIR,ÖMER SARI,ATAKAN KOLCU,HÜSEYİN OSMAN BÜYÜKGÖKSU,BÜŞRA ERKAN,ARZU KÖRKEN,MURAT GÜRKAN,ZEHRA AKAN,İTO Yakacık Spor Salonu
28.11.2021,13:00,BBA1461,02,KASTAMONU İSTİKLAL YOLU,110 - 42,ALTINEL,B,KASTAMONU,Hüsnü Tandoğan Spor Salonu,,SÜLEYMAN EREN PEKDOĞAN,ÖMER KALAYDIN,BERK YÜCEL,ADNAN YAKUT,ALİ İHSAN ATAŞ,İRFAN KÜTÜKOĞLU,CEM KAPUCUOĞLU,SEZER ÇALIŞGAN,Hüsnü Tandoğan Spor Salonu
28.11.2021,16:00,BBA1463,02,MUĞLA KARYA,67 - 64,KEPEZ BELEDİYE,C,MUĞLA,Muğla Atatürk Spor Salonu,,YUSUF SARPER DAĞLI,AHMET OĞUZHAN CİRİT,OKAN MUHAMMET ANLATICI,MEHMET KANER,BEYZA GÜLŞEN,ALİ BEŞİROĞLU,YAŞAR TOPUZ,EVREN ERTOY,Muğla Atatürk Spor Salonu
28.11.2021,18:00,BBA1469,02,BAŞKENT KARTALLARI,42 - 76,ELAZIĞ BASKETBOL,A,ANKARA,Sinan Şamil Sam Spor Salonu,,RAMAZAN SEZER BARAN,KAMİL ALOK,FATİH OĞUZHAN,HASAN GÜNGÖR,SERCAN YILDIRIM,VEYSEL SİNAN TUNCER,VOLKAN DARCAN,FİKRET MERCAN,Sinan Şamil Sam Spor Salonu
28.11.2021,18:00,BBA1458,02,TOROSLAR BELEDİYE,42 - 77,GİRESUN BELEDİYE,A,MERSİN,Toroslar 7.Bölge Spor Salonu,,HİKMET FEN,HÜSEYİN EMRE EROL,AHMET MALİK ŞAN,MUHAMMED DİYAÜDDİN SAĞIR,FATMA ITIR ÖNCEL,SABAHİTTİN KAZAN,SELÇUK TEMÜR,LEVENT YORULMAZ,Toroslar 7.Bölge Spor Salonu
28.11.2021,18:00,BBA1465,02,KALAMIŞ KALKEDON,83 - 52,BANDIRMA BASKETBOL,D,İSTANBUL,Caferağa Spor Salonu,,ELİF İNCİ,SALİH OCAKOĞLU,MEHMET BARUT,FERHAT SUNA,BEGÜM SAVAŞ,GÖZDE BEGÜM AKÜZÜM,SEHER KAZANÇ,SEÇİL SILA KORALP,Caferağa Spor Salonu
3.12.2021,13:00,BBA1473,03,YENİ SİNCAN,118 - 36,ALTINEL,B,ANKARA,Sinan Şamil Sam Spor Salonu,,SALİH SERKAN KOÇAK,MUSTAFA BAŞTÜRK,DERYA ÇELİK,HASAN GÜNGÖR,YASEMİN YILDIRIM,VEYSEL SİNAN TUNCER,RESUL GEÇER,SİMAY ÇAKMAK,Sinan Şamil Sam Spor Salonu
3.12.2021,14:00,BBA1476,03,BURSA AYYILDIZ,63 - 42,BANDIRMA BASKETBOL,D,BURSA,Yıldırım Şahin Başol Spor Kompleksi,,ÇETİN ARTAN,BURAK MERT DEMİRTAŞ,ONUR AÇIKYÜZ,MUSTAFA DURGUT,NEBİYE SALLANTI,SEVDA USTA,ESRA AL,ADEM ÇATALKAŞ,Yıldırım Şahin Başol Spor Kompleksi
4.12.2021,14:00,BBA1474,03,ISKUDER,27 - 70,KEPEZ BELEDİYE,C,ISPARTA,6 Mart Spor Salonu,,FIRAT ATAR,SAMET FIRAT SAVAŞ,ALPEREN BAŞER,MUSTAFA BİÇER,RAMAZAN ALKAN,ÇAĞATAY KASIM KÜÇÜKOĞLU,ÖZKAN ALTINÖRS,BURAK TATOĞLU,6 Mart Spor Salonu
4.12.2021,15:00,BBA1471,03,GİRESUN BELEDİYE,67 - 54,DİBA,A,GİRESUN,19 Eylül S.S.,,KAMİL ALOK,MERİÇ BAYAZIT,FATİH OĞUZHAN,KAYA EREZ,GÜLSÜN OKSAL,AYNUR KONAR BAVUK,TANSEL TOPŞİR,AZİZE BİROL,19 Eylül S.S.
4.12.2021,17:00,BBA1475,03,BURHANİYE BELEDİYESPOR,80 - 65,İSTANBUL PANTERLERİ,D,BALIKESİR,Edremit Spor Salonu,,ELİF İNCİ,MEHMET BOZKURT,GÖKHAN EĞLENOĞLU,İBRAHİM EMRE AYDEMİR,GÜRBÜZ KOÇOĞLU,MERT TELLİBAYRAKTAR,ERCAN ÇAVUŞOĞLU,METİN IŞIK,Edremit Spor Salonu
4.12.2021,18:00,BBA1472,03,ÇAĞDAŞ KOLEJLİLER,72 - 68,DÜZCE ATLETİK GENÇLİKSPOR,B,ESKİŞEHİR,Yenikent Şehit Anıl Gül Spor Salonu,,ECEM BOZKURT,HALUK YAKIN,HÜSEYİN ÇAMCI,GÜLŞEN ÖZTÜRK,BURCU USTAER,FATİH TAYSI,ELVAN ÇELİK,EVREN ÖĞÜTVEREN,Yenikent Şehit Anıl Gül Spor Salonu
5.12.2021,15:00,BBA1479,03,İSTANBUL ÜNİVERSİTESİ,55 - 71,ÇERKEZKÖY BELEDİYESİ,E,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,,BATUHAN MERT GÜL,BARIŞ ÖZTÜRK,HAMZA ÇALIŞKAN,FERHAT SUNA,MURAT SEVGİL,LAL DENİZ ÇELİKER,YEŞİM AKAN,SEMRA AKDUMAN,Şehit Mustafa Özel Spor Kompleksi
5.12.2021,16:30,BBA1477,03,İSTANBUL BASKETBOL FENERİ,54 - 62,EDİRNE DSİ SPOR,E,İSTANBUL,İTO Yakacık Spor Salonu,,AHMET TAYLAN ÖZTÜRK,CAN ÜTKÜR,ASLI KOÇAK,BURAK DEMİR,MURAT SONER DURADEMİR,TOLGAY ÖZCAN,DEMET ULUCUTSOY,BÜŞRA ERKAN,İTO Yakacık Spor Salonu
5.12.2021,17:00,BBA1478,03,KIRKLARELİ GENÇLİK,58 - 71,EMLAK KONUT GELİŞİM,E,KIRKLARELİ,ATATÜRK,,HAVVA MİRHAN ATEŞER,HÜSEYİN SÖYLEMEZOĞLU,MUSTAFA ÇELTİKER,YAŞAR TERZİOĞLU,BUSE NUR AK,AYBİKE KURTULDU,GÜLİZ ÖZALTAN DİLMEN,FATMA SARI,ATATÜRK
5.12.2021,18:00,BBA1480,03,BAŞKENT KARTALLARI,74 - 64,TOROSLAR BELEDİYE,A,ANKARA,Sinan Şamil Sam Spor Salonu,,FATMA ÖZTÜRK,SALİH ARDA UNUL,YILDIZ TURAN,NİYAZİ ALİŞAN,YENER SALMAN,FATİH DEMİRCİ,VOLKAN DARCAN,FATMA ÇELİK,Sinan Şamil Sam Spor Salonu
5.12.2021,18:00,BBA1470,03,ELAZIĞ BASKETBOL,76 - 52,ATLAS TIGERS,A,ELAZIĞ,Yakup Kılıç Spor Salonu,,SALİH OCAKOĞLU,MUSTAFA AKSOY,ALİ CAN YILMAZ,ÖMER KAYMAZ,AYŞE GÜNHAN,DİDEM YAVUZ SÖYLER,HAYRULLAH IŞIK,TUNCAY DAĞDELEN,Yakup Kılıç Spor Salonu
10.12.2021,12:15,BBA1481,04,DİBA,88 - 38,TOROSLAR BELEDİYE,A,ANKARA,Ankara Spor Salonu (Küçük),,ALPER TACETTİN,RIDVAN CÖMERT,SÜLEYMAN TEPE,BURAK TALHA DOĞAN,RESUL GEÇER,ONUR YEŞİLBAĞ,SÜMEYYE SENEKLİOĞLU,SİMAY ÇAKMAK,Ankara Spor Salonu (Küçük)
10.12.2021,15:15,BBA1483,04,ALTINEL,38 - 76,ÇAĞDAŞ KOLEJLİLER,B,ANKARA,Ankara Spor Salonu (Küçük),,UMUT MEMİŞ,METİN SARIOĞLU,HAKAN YİĞİT,MÜBERRA ÖZTÜRK,EREN UYGUN,ONUR YEŞİLBAĞ,SÜMEYYE SENEKLİOĞLU,FATMA ÇELİK,Ankara Spor Salonu (Küçük)
11.12.2021,16:30,BBA1491,04,ATLAS TIGERS,48 - 59,BAŞKENT KARTALLARI,A,ADANA,Menderes Spor Salonu,,KÜBRA KENDİRLİ,ALİ BARAN TECİRLİ,ALİ CAN YILMAZ,YUSUF BÜYÜKFİDAN,MEHTAP TOSUN,DENİZ ORGÜN,SEVDA YAŞAR,İBRAHİM YALANCA,Menderes Spor Salonu
11.12.2021,18:00,BBA1489,04,ÇERKEZKÖY BELEDİYESİ,78 - 50,EDİRNE DSİ SPOR,E,TEKİRDAĞ,Çorlu Spor Salonu,,ESRA YILDIZ,SADETTİN BAYCAN,GÜNEY BİRLİK,YAŞAR SİNAN ÇELİKOĞLU,DERYA GÜLBAHAR,BİLGİNAR KARABIYIK,GÜLCAN AYRIK,SERAP MAVİSU,Çorlu Spor Salonu
12.12.2021,13:00,BBA1484,04,KASTAMONU İSTİKLAL YOLU,117 - 72,DÜZCE ATLETİK GENÇLİKSPOR,B,KASTAMONU,Hüsnü Tandoğan Spor Salonu,,MUSTAFA BAŞTÜRK,KAMİL ALOK,BARIŞ ÖZTÜRK,SİBEL KANIK,ALİ İHSAN ATAŞ,METİN GÖKGÖZ,ERCAN ÇİÇEK,İRFAN KÜTÜKOĞLU,Hüsnü Tandoğan Spor Salonu
12.12.2021,14:00,BBA1488,04,EMLAK KONUT GELİŞİM,81 - 45,İSTANBUL BASKETBOL FENERİ,E,İSTANBUL,Başakşehir Spor Kompleksi,,MUSTAFA TOPALOĞLU,BATUHAN MERT GÜL,OSMAN YETİŞKİN,HÜSEYİN OSMAN BÜYÜKGÖKSU,MEHMET KAPUCU,BİROL ÖZDAL,FATİH DEMİR,MURAT ÖZKAN,Başakşehir Spor Kompleksi
12.12.2021,14:30,BBA1486,04,BANDIRMA BASKETBOL,64 - 61,BURHANİYE BELEDİYESPOR,D,BALIKESİR,Bandırma Basketbol Spor Salonu,,GÖNENÇ ÇETİN,AHMET OĞUZHAN CİRİT,MUSTAFA ÇELTİKER,UMUT GEDİK,HÜSEYİN GİRGİN,MUSA ÇALIŞKAN,MAHMUT DEMİR,ESİN ÖZSÜRMELİ,Bandırma Basketbol Spor Salonu
12.12.2021,16:00,BBA1482,04,ELAZIĞ BASKETBOL,74 - 64,GİRESUN BELEDİYE,A,ELAZIĞ,Yakup Kılıç Spor Salonu,,BUĞRA ÇAĞATAY SAVAŞ,MEHMET BARUT,HAMZA ÇALIŞKAN,SEDA ÇELİKYÜZ,AYŞE GÜNHAN,DİDEM YAVUZ SÖYLER,TUNCAY DAĞDELEN,HAYRULLAH IŞIK,Yakup Kılıç Spor Salonu
12.12.2021,16:00,BBA1485,04,KEPEZ BELEDİYE,39 - 73,İZMİR BÜYÜKŞEHİR BELEDİYESİ,C,ANTALYA,Kepez Turgut Özal Spor Salonu,,BURAK MERT DEMİRTAŞ,MEHMET BOZKURT,ATAKAN KOLCU,METE BULUT,KEZİBAN KARTCA,SEVCAN CELİL,ELİF KÜBRA TÜRKCAN,PELİN TOPCU,Kepez Turgut Özal Spor Salonu
12.12.2021,17:00,BBA1490,04,KIRKLARELİ GENÇLİK,68 - 65,İSTANBUL ÜNİVERSİTESİ,E,KIRKLARELİ,ATATÜRK,,CAN ÜTKÜR,AHMET TAYLAN ÖZTÜRK,ASLI KOÇAK,ENİS GÜREL,ÖZGÜ YILAN,GÜLİZ ÖZALTAN DİLMEN,DERYA EVCEN,AYBİKE KURTULDU,ATATÜRK
12.12.2021,18:00,BBA1487,04,KALAMIŞ KALKEDON,101 - 54,İSTANBUL PANTERLERİ,D,İSTANBUL,Caferağa Spor Salonu,,SALİH ACAR,NURİ DİLMEN,NUSRET BİLALOĞLU,ÖMER KESKİN,ARZU KÖRKEN,TİMUR TOPUZ,FATMA GÖK,TOLGAY ÖZCAN,Caferağa Spor Salonu
17.12.2021,18:00,BBA1495,05,DÜZCE ATLETİK GENÇLİKSPOR,49 - 75,YENİ SİNCAN,B,DÜZCE,Kalıcı Konutlar Merkez Spor Salonu,,HALUK YAKIN,BARAN AVŞAR,ENES DURAN,BÜLENT TANESEN,UFUK DOĞANAY,MURAT ORHAN,GÜLNİHAL ERDEM,EYÜP ESEN,Kalıcı Konutlar Merkez Spor Salonu
18.12.2021,15:00,BBA1492,05,GİRESUN BELEDİYE,91 - 51,ATLAS TIGERS,A,GİRESUN,19 Eylül S.S.,,ALİHAN CİVELEK,METİN SARIOĞLU,OSMAN CAN GÜNDOĞDU,ZELİHA BAYRAKTAR,MİHRİBAN ÇİĞDEM,AYNUR KONAR BAVUK,TANSEL TOPŞİR,AZİZE BİROL,19 Eylül S.S.
18.12.2021,17:00,BBA1501,05,EDİRNE DSİ SPOR,60 - 48,KIRKLARELİ GENÇLİK,E,EDİRNE,Mimar Sinan Spor Salonu,,SABRİ GÜNDÜZ,SALİH ACAR,ALPER CAN BOZYEL,YAŞAR SİNAN ÇELİKOĞLU,GAMZE ERSOY,ELİF ÖÇAL,BURAK TUNALI,ENGİN SÜLEYMAN SİMOOĞLU,Mimar Sinan Spor Salonu
18.12.2021,18:00,BBA1494,05,ÇAĞDAŞ KOLEJLİLER,59 - 67,KASTAMONU İSTİKLAL YOLU,B,ESKİŞEHİR,Yenikent Şehit Anıl Gül Spor Salonu,,RECEP GÜRKAN ÖZKAN,ALİ BARAN TECİRLİ,GÜNEY BİRLİK,İHSAN KÜÇÜKAYCAN,KÜBRA ILGIN,DUYGU ÜLKÜCÜ SAB,ERSOY SAB,MURAT KÖSE,Yenikent Şehit Anıl Gül Spor Salonu
18.12.2021,18:00,BBA1499,05,İSTANBUL BASKETBOL FENERİ,58 - 70,ÇERKEZKÖY BELEDİYESİ,E,İSTANBUL,İTO Yakacık Spor Salonu,,GÖNENÇ ÇETİN,AHMET MUHAMMET KURT,RIDVAN CÖMERT,BURCU KOCAOĞLU SANCAR,MURAT SONER DURADEMİR,BÜŞRA ERKAN,RAMAZAN KOÇ,SEHER KAZANÇ,İTO Yakacık Spor Salonu
18.12.2021,18:00,BBA1497,05,BURHANİYE BELEDİYESPOR,69 - 66,KALAMIŞ KALKEDON,D,BALIKESİR,Edremit Spor Salonu,,HAVVA MİRHAN ATEŞER,SERAY AK,ÜNAL GÜNDOĞDU,HALİL VOLKAN ÇENELİ,GAMZE ATİLA,ESİN ÖZSÜRMELİ,IŞIL ÖZKAN,METİN IŞIK,Edremit Spor Salonu
19.12.2021,14:00,BBA1496,05,İZMİR BÜYÜKŞEHİR BELEDİYESİ,72 - 39,MUĞLA KARYA,C,İZMİR,Celal Atik Spor Salonu,,ÖZKAN ÇAĞLAYAN,OKAN MUHAMMET ANLATICI,HAKAN YİĞİT,GÜLŞEN ÖZTÜRK,DİLEK KESGİN,GÜLTEKİN DAĞDEVİREN,HALİME ULUDAĞ,KEMAL AYPARS,Celal Atik Spor Salonu
