Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
10.03.2024,17:00,BEA5570,01,ATAKUM GELİŞİM,47 - 93,ABB EGOSPOR,E,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,FATİH OĞUZHAN,BEDİRHAN ÇİÇEK,ÇELEBİ YAŞAR,ŞEYMA NUR TALU,SEDA ÖZDEMİR,MELİSE MERCAN,RUMEYSA UÇAN,HALUK AHMET TAN,Mustafa Dağıstanlı Spor Salonu
10.03.2024,17:00,BEA5571,01,ÇUKUROVA ÜNİVERSİTESİ GÜNDOĞDU KOLEJİ,86 - 58,KAHRAMANMARAŞ GENÇLİKSPOR,F,ADANA,Menderes Spor Salonu,,ERSEL BÜYÜKKARA,HAMZA ÇALIŞKAN,HASAN HÜSEYİN DEVECİ,AHMET ÖZKAN,DENİZ ORGÜN,ALİ DUVARCI,ERKAN İNCE,CUMALİ BEKTAŞ,Menderes Spor Salonu
10.03.2024,18:00,BEA5559,01,KADIKÖY İSTANBUL,59 - 72,BOSSAN,A,İSTANBUL,Caferağa Spor Salonu,,HALUK YAKIN,ERTUĞRUL TURAN TOPAL,YASEMİN KUNDAKÇI,AYTUNA SERCAN COŞKUN,HAKAN KARAGÖZ,GÜLTEKİN KABAŞ,OSMAN OKUDAN,TOLGAY ÖZCAN,Caferağa Spor Salonu
10.03.2024,18:00,BEA5568,01,ANADOLU ASİST,96 - 102,ÇANKAYA ÜNİVERSİTESİ,D,ESKİŞEHİR,Yenikent Şehit Anıl Gül Spor Salonu,,OZAN İNCE,DENİZ SENİR,ÖMER UMUT TURHAN,İHSAN KÜÇÜKAYCAN,DUYGU YILDIZ HANLI,OKTAY TAŞ,ZÜBEYDE ÇOBAN,MURAT KÖSE,Yenikent Şehit Anıl Gül Spor Salonu
11.03.2024,20:00,BEA5560,01,ÇANAKKALE BELEDİYESPOR,55 - 72,BABAESKİSPOR,A,ÇANAKKALE,Anafartalar Spor Salonu,,TEOMAN ALTAR AKIN,MUSA ONUR SAVAŞ,ALPER OĞUZCAN CİRİT,HAKAN ŞAHİN,ARZU KÖRKEN,ZEYNEP YILDIRIM,BÜŞRANUR ÇELİKGÖZ,KADRİYE SEVİLAY BAYRAM,Anafartalar Spor Salonu
15.03.2024,13:00,BEA5581,02,TUSAŞSPOR,99 - 82,ESKİŞEHİR GELİŞİM SK,C,ANKARA,TOBB ETÜ Spor Salonu ,,ABDULLAH UYANIK,HALİL İBRAHİM CANTÜRK,İBRAHİM DENİZ,OZAN ÜSTÜN,SERKAN DOĞRUTÜRK,RESUL GEÇER,MİNE MİHRİCAN KANBUR,FATMA ÇELİK,TOBB ETÜ Spor Salonu
15.03.2024,14:00,BEA5585,02,ABB EGOSPOR,20 - 0,İLİÇ,E,ANKARA,Ankara Spor Salonu (Küçük),,SÜLEYMAN TEPE,DENİZ SENİR,YASEMİN KUNDAKÇI,,,,,,Ankara Spor Salonu (Küçük)
15.03.2024,15:00,BEA5583,02,ÇANKAYA ÜNİVERSİTESİ,63 - 69,UZMAN AKADEMİ İSTANBUL VARDAR,D,ANKARA,ATA Spor Salonu,Youtube / TBF TV,ANIL VEZİROĞLU,AYGÜN AKGÜL,BEKİR BOZKURT,ALİ DENİZ AKIN,EREN YILDIRIM,NİHAN ÜNSAL,ALPER KESEN,MUSTAFA KAYA,ATA Spor Salonu
15.03.2024,18:00,BEA5579,02,İTÜ,68 - 72,YALOVA ÜNİVERSİTESİ,C,İSTANBUL,İTÜ Merkez Spor Salonu,,NİHAT KARA,OĞUZHAN GÜZEL,MEHMET KURTULUŞ SAVAŞ,HÜSEYİN OSMAN BÜYÜKGÖKSU,CANAN EROĞUL,ZAFER RİFAİ,MURAT SEVGİL,DİLARA YEŞİLDAL,İTÜ Merkez Spor Salonu
15.03.2024,19:30,BEA5578,02,BANDIRMA GELİŞİM,69 - 102,İZMİR BÜYÜKŞEHİR BELEDİYESPOR,B,BALIKESİR,Bandırma 17 Eylül Üniversitesi Spor Salonu,,KAAN BERK BALCIOĞLU,IŞILAY ÇAPRAZ,MUTLU AKBAŞ,RAMAZAN ÖYLEK,MUSA ÇALIŞKAN,IŞIL ÖZKAN,OĞUZHAN YEŞİL,ESİN ÖZSÜRMELİ,Bandırma 17 Eylül Üniversitesi Spor Salonu
16.03.2024,16:00,BEA5580,02,ÇELİKELLİLER,54 - 73,ÜNSPED,C,ZONGULDAK,Ereğli Spor Salonu,,HASAN HÜSEYİN GÜRSES,ZEKİ BAYRAM,MESUT ÇİMEN,UĞUR ERHAN DEDEŞAH,ESRA ŞAHİN,SEVDA EKİCİ,SELİN ÇAKAR,MÜZEYYEN UZUN,Ereğli Spor Salonu
16.03.2024,16:00,BEA5587,02,GAZİANTEP BELEDİYE,106 - 68,ÇUKUROVA ÜNİVERSİTESİ GÜNDOĞDU KOLEJİ,F,GAZİANTEP,Talat Özkarslı S.S,,SÜLEYMAN EREN PEKDOĞAN,DEYER AKÇAY,MEHMET SEÇKİN ÖZTÜRK,HALDUN KUNT,MEHMET ALİ KÖYBAŞI,ALİ DALYANOĞLU,MURAT ÖZGÜNEŞ,MEHMET AKİF GÜLŞEN,Talat Özkarslı S.S
16.03.2024,16:00,BEA5576,02,GÖCEKSPOR,116 - 77,YELKİSPOR,B,MUĞLA,Fethiye Göcek Spor Salonu,,HAMDİ KEREM ACUN,ÖMER UMUT TURHAN,HÜSEYİN CENGİZ,HATİCE DİLHUN SUKAN,SUSEN KUNUR,YAŞAR TOPUZ,EMRE TURAN,ORHAN SELÇUK,Fethiye Göcek Spor Salonu
16.03.2024,17:00,BEA5577,02,AYDIN BÜYÜKŞEHİR AKADEMİ SPOR,69 - 67,YENİ KADIKÖY,B,AYDIN,Aydın Atatürk Spor Salonu,,NİHAT FURKAN YÜZGEÇ,BURAK MERT DEMİRTAŞ,İSA GÜNAY,OKAN ÖZER,HÜLYA KOZAN,EZGİ HAN,YİĞİT KANDEMİR,KARDELEN ÖZERUZ,Aydın Atatürk Spor Salonu
16.03.2024,17:00,BEA5574,02,BABAESKİSPOR,97 - 87,İZMİT AKADEMİ,A,KIRKLARELİ,Yeni Kırklareli Spor Salonu,,MURAT AMAÇ,METİN ÜSTER,BORA ÇEVİK,ENİS GÜREL,NURDAN ERGÜL,SEMRA SOLAK,ÜLKER KEMALOĞLU,MELAHAT BURCU BERKMEN,Yeni Kırklareli Spor Salonu
16.03.2024,20:30,BEA5573,02,YUGOS BASKET,79 - 100,KADIKÖY İSTANBUL,A,İSTANBUL,Hidayet Türkoğlu Spor Kompleksi,,ALİHAN CİVELEK,MEHMET KURTULUŞ SAVAŞ,AHMET YİĞİT,ORHAN ŞEN,SİNEM ÖZTÜRK,HİLMİ CANKUT AYNAR,HİLAL AKMAN,ÖZLEM TUNA,Hidayet Türkoğlu Spor Kompleksi
17.03.2024,15:00,BEA5582,02,KARPARS,84 - 75,ANADOLU ASİST,D,BOLU,17 Temmuz Spor Salonu,,HÜSEYİN SÖYLEMEZOĞLU,İSMAİL ARSLAN,ATACAN ERCAN,ARİF ÖZBAŞ,SIDIKA CANSU KAHYAOĞLU,BANU KARATAŞ,BAHADIR YILDIZ,SEVİM AKTAŞ,17 Temmuz Spor Salonu
17.03.2024,15:00,BEA5584,02,ÇORUM BELEDİYESİ,48 - 51,ATAKUM GELİŞİM,E,ÇORUM,Çorum Spor Salonu,,FURKAN  SÖYLEMEZOĞLU,BURAK ALKAN,YUNUS EMRE YILDIZ,SİBEL KANIK,HAKAN KAYA,FURKAN ÜNLÜ,ÖZGE ESER,EDA ÇAĞLAN,Çorum Spor Salonu
17.03.2024,15:00,BEA5586,02,MERSİN BAROSUSPOR,79 - 91,GÖKTEM MÜHENDİSLİK HASKETBOL SPOR,F,MERSİN,Servet Tazegül Spor Salonu,,FURKAN ÜNLÜ,SALİH DALMAN,NURTEN BEREKET,MUSTAFA KEMAL ERSÖZ,YELİZ KAZAN,LEVENT YORULMAZ,İLKNUR DABLAN,SABRİ DUYGUN SAYDANOĞLU,Servet Tazegül Spor Salonu
17.03.2024,16:00,BEA5575,02,BOSSAN,87 - 65,ÇANAKKALE BELEDİYESPOR,A,İZMİR,Altındağ Atatürk Spor Kompleksi,,NUR AKÇA,AHMET TAYLAN ÖZTÜRK,KAMİL ALOK,MEHMET AKİF KARAGÖZ,ESMA UNTUÇ,DİLEK KESGİN,SERCAN DEMİRÖREN,AYŞE SELCEN ÜŞENMEZ,Altındağ Atatürk Spor Kompleksi
19.03.2024,18:00,BEA5594,03,İTÜ,62 - 66,ÇELİKELLİLER,C,İSTANBUL,İTÜ Merkez Spor Salonu,,HASAN TUNÇ KESKİN,OZAN İNCE,BERK BÜKE,MELİH SABRİ KAZMAZ,BARIŞ AKSAKAL,NAZLI YENER,ALPKAN HACIYAKUPOĞLU,NÜPELDA ARSLAN,İTÜ Merkez Spor Salonu
19.03.2024,20:00,BEA5593,03,YENİ KADIKÖY,88 - 68,BANDIRMA GELİŞİM,B,İSTANBUL,Caferağa Spor Salonu,,AHMET KÖSE,ANASTASIIA USOVA,ERSEL ŞENTÜRK,EMRULLAH DAĞ,PINAR PAR MAT,SEHER KAZANÇ,MERVE SERDAR,DİLAN SARIBULAK,Caferağa Spor Salonu
20.03.2024,14:00,BEA5600,03,İLİÇ,55 - 72,ÇORUM BELEDİYESİ,E,ERZİNCAN,Erzincan Merkez Spor Salonu,,SALİH SERKAN KOÇAK,ALİHAN CİVELEK,AHMET YİĞİT,EMİN FAZIL KESERATAR,HÜMEYRA KARA,KUBİLAY ÖZER,GÜLTEN AKSARAY,MELEK GEZİCİ,Erzincan Merkez Spor Salonu
20.03.2024,15:00,BEA5598,03,UZMAN AKADEMİ İSTANBUL VARDAR,61 - 71,KARPARS,D,İSTANBUL,Gazanfer Bilge Spor Salonu,,MURAT GENÇ,MELİK KAYA,ÜNAL ÖZDEMİR,ERKAN URASLI,MÜSLÜM ARTAN,MURAT ÖZKAN,AHSEN CANBULAT,MURAT YAZ,Gazanfer Bilge Spor Salonu
20.03.2024,15:00,BEA5599,03,TRABZONSPOR,76 - 81,ABB EGOSPOR,E,TRABZON,Hayri Gür Spor Salonu,,OSMAN CAN GÜNDOĞDU,TAYFUN KARAKUM,TARIK ENES BAŞ,KAYA EREZ,MERVE ŞENTÜRK,MUSTAFA MELİH AFŞİN,SAMET AKTAŞ,MUHAMMET ALİ YILMAZ,Hayri Gür Spor Salonu
20.03.2024,16:30,BEA5592,03,YELKİSPOR,91 - 90,İZMİR BÜYÜKŞEHİR BELEDİYESPOR,B,İZMİR,Serdar Yereli Spor Salonu,,GÖKHAN EĞLENOĞLU,EMRE ÖZÜTOK,FURKAN KÖSE,İBRAHİM ALPER ÖZKUL,BEREN ÇELİKOĞLU,MESUT KARABULUT,BERRİN TURAN,SENEM ARIN KOCATÜRK,Serdar Yereli Spor Salonu
20.03.2024,17:00,BEA5601,03,KAHRAMANMARAŞ GENÇLİKSPOR,86 - 110,GAZİANTEP BELEDİYE,F,KAHRAMANMARAŞ,Kahramanmaraş Merkez Spor Salonu,,SİBEL KOÇ,BETÜL YENİSU,ALİ BARAK,VEYSİ ORUK,ZEHRA KAYA,MEHMET NAHIRCI,ŞEYMA KAPLAN,ESRA MİNA NAHIRCI,Kahramanmaraş Merkez Spor Salonu
20.03.2024,17:00,BEA5595,03,YALOVA ÜNİVERSİTESİ,91 - 58,ESKİŞEHİR GELİŞİM SK,C,YALOVA,90. Yıl Spor Salonu,,HASAN KAMİL TAKINYALIOĞLU,ERTUĞRUL TURAN TOPAL,ARDA NAVRUZ,UĞUR AYDEMİR,ZELİHA DEMİR,NAZMİYE BIYIKOĞLU,CEYLAN BİRLİK,ELMAS DEMİREL AYDEMİR,90. Yıl Spor Salonu
20.03.2024,18:00,BEA5602,03,ÇUKUROVA ÜNİVERSİTESİ GÜNDOĞDU KOLEJİ,80 - 51,MERSİN BAROSUSPOR,F,ADANA,Menderes Spor Salonu,,HAMZA ÇALIŞKAN,ALİ CAN YILMAZ,İSMAİL BAYRAM,SERKAN SU,DENİZ ORGÜN,GÜVEN AYDOĞAN,ERKAN İNCE,CUMALİ TOSUN,Menderes Spor Salonu
20.03.2024,18:30,BEA5596,03,ÜNSPED,74 - 85,TUSAŞSPOR,C,İSTANBUL,Ahmet Cömert Spor Salonu,,SONER TÜRKER,EMİRHAN SERTOĞLU,AHMET ÇAKIR,ENES HİKMET ERMANER,BARIŞ AKSAKAL,KEREM SIRMAGİL,MERVE GÜLDAŞ,MEHMET NECATİ EROĞUL,Ahmet Cömert Spor Salonu
20.03.2024,19:00,BEA5589,03,KADIKÖY İSTANBUL,87 - 68,ÇANAKKALE BELEDİYESPOR,A,İSTANBUL,Caferağa Spor Salonu,,ŞEVKET KUTLUHAN KANBUROĞLU,HALİL ATA GÜNAL,ÖZGÜR ÖZBAYİS,TAYFUN AY,HAKAN KARAGÖZ,YEŞİM ÖZCAN ÖZTÜRK,DİDEM ARPACI KARAGÖZ,DUYGU USTAOĞLU,Caferağa Spor Salonu
20.03.2024,19:00,BEA5591,03,GÖCEKSPOR,105 - 86,AYDIN BÜYÜKŞEHİR AKADEMİ SPOR,B,MUĞLA,Fethiye Göcek Spor Salonu,,BETÜL UNTUÇ,ALPER OĞUZCAN CİRİT,MELİH BAĞLAR,BORA HAZIR,SUSEN KUNUR,YAŞAR TOPUZ,TARIK BUĞRA YILDIRIM,ORHAN SELÇUK,Fethiye Göcek Spor Salonu
20.03.2024,20:30,BEA5590,03,İZMİT AKADEMİ,101 - 111,BOSSAN,A,KOCAELİ,Kocaeli Atatürk Spor Salonu,,ŞEYHMUS MELEK,SALİH ARDA UNUL,AYBERK ÖZBAŞ,DAĞHAN ÇELEBİ,AYCAN PEKER,EBRU ÖZMEN,EYLÜL TUNCER,SUDENUR DUMAN,Kocaeli Atatürk Spor Salonu
20.03.2024,20:30,BEA5588,03,YUGOS BASKET,76 - 72,BABAESKİSPOR,A,İSTANBUL,Hidayet Türkoğlu Spor Kompleksi,,SEYHAN TOPALOĞLU,ARMAN ATLI,BATUHAN AKIN,MELİK YİĞİT BAYINDIR,TUĞBA ÖZYANIK,GÖKHAN ALTUNTAŞ,CEM TİMOÇİN,ÖZLEM TUNA,Hidayet Türkoğlu Spor Kompleksi
20.03.2024,20:30,BEA5597,03,FALCON ATLETİK,75 - 60,ÇANKAYA ÜNİVERSİTESİ,D,KONYA,Selçuklu Belediyesi Spor Salonu,,EMRE YELDAŞ,KÜBRA GÜMÜŞ,SERKAN İPEK,DENİZ ÖNER,SEYİT İŞ,AYKUT ÇETİN,BAYRAM DÜZ,SADETTİN YAMAN,Selçuklu Belediyesi Spor Salonu
23.03.2024,14:00,BEA5613,04,KARPARS,81 - 80,FALCON ATLETİK,D,BOLU,17 Temmuz Spor Salonu,,AHMET TAYLAN ÖZTÜRK,KAZIM KILIÇ,MESUT ÇİMEN,ERDEM DEMİRSOY,SIDIKA CANSU KAHYAOĞLU,SEVİM AKTAŞ,BANU KARATAŞ,,17 Temmuz Spor Salonu
23.03.2024,16:00,BEA5608,04,YELKİSPOR,102 - 85,YENİ KADIKÖY,B,İZMİR,Serdar Yereli Spor Salonu,,YUNUS ÖZTÜRK,BUSE NUR KAHYAOĞULLARI,SEDAT ERKOL,REŞAT ATAY,SADIK ERGÜL,CEMRE ÇEKAL,ZEHRA ÖZCAN,HALİDE KAYA,Serdar Yereli Spor Salonu
23.03.2024,16:00,BEA5610,04,TUSAŞSPOR,88 - 46,ÇELİKELLİLER,C,ANKARA,TOBB ETÜ Spor Salonu ,,RECEP GÜRKAN ÖZKAN,TAYFUN KARAKUM,BEKİR BOZKURT,MUSTAFA KOCAEREN,ÖYKÜ BÖYÜKÇAKIR,SİMAY ÇAKMAK,YENER SALMAN,SİBEL FAZLIOĞLU,TOBB ETÜ Spor Salonu
23.03.2024,17:00,BEA5603,04,ÇANAKKALE BELEDİYESPOR,77 - 84,YUGOS BASKET,A,ÇANAKKALE,18 Mart Spor Salonu,,ALPER CAN BOZYEL,SEÇKİN ŞENTÜRK,DAMLA GÖRKEM AKTEKİN,HASAN ÇINAR,KADRİYE KONCA,ARZU KÖRKEN,AYŞE YILDIZ,CUMALİ ÖZLER,18 Mart Spor Salonu
23.03.2024,17:30,BEA5607,04,BANDIRMA GELİŞİM,68 - 79,AYDIN BÜYÜKŞEHİR AKADEMİ SPOR,B,BALIKESİR,Bandırma 17 Eylül Üniversitesi Spor Salonu,,METİN ÜSTER,ALPEREN BAŞER,BURAK ALACAR,UMUT GEDİK,NESLİHAN ÇOBAN,MAHMUT DEMİR,OĞUZHAN YEŞİL,MUSA ÇALIŞKAN,Bandırma 17 Eylül Üniversitesi Spor Salonu
23.03.2024,18:00,BEA5616,04,GÖKTEM MÜHENDİSLİK HASKETBOL SPOR,75 - 109,ÇUKUROVA ÜNİVERSİTESİ GÜNDOĞDU KOLEJİ,F,KAYSERİ,Kayseri Atatürk Spor Salonu,,HASAN HÜSEYİN GÜRSES,MEHMET KURTULUŞ SAVAŞ,OSMAN KINCAL,MEHMET ONUR KARACA,SERKAN AYDIN,FATMA ÖZÇELİK,YÜCEL KARAFİL,SEVİM VURAL,Kayseri Atatürk Spor Salonu
23.03.2024,19:00,BEA5609,04,ESKİŞEHİR GELİŞİM SK,84 - 102,İTÜ,C,ESKİŞEHİR,Yenikent Şehit Anıl Gül Spor Salonu,,DERYA ÇELİK,RAMAZAN YENİ,KÜBRA GÜMÜŞ,HACI MUSTAFA  BORA,MEHTAP BAKIŞ,AZİZCAN COŞGEL,FİLİZ ÇOPUROĞLU,ALPER YAVUZ,Yenikent Şehit Anıl Gül Spor Salonu
24.03.2024,14:00,BEA5606,04,İZMİR BÜYÜKŞEHİR BELEDİYESPOR,81 - 84,GÖCEKSPOR,B,İZMİR,Celal Atik Spor Salonu,,SEDEF YARICI,ÖZKAN ALTINÖRS,OSMAN OZAN ÇALAP,BARIŞ KILIÇKAYA,ERSOY TURAN,GÜLTEKİN DAĞDEVİREN,SADIK ERGÜL,KEMAL AYPARS,Celal Atik Spor Salonu
24.03.2024,14:00,BEA5614,04,ATAKUM GELİŞİM,85 - 49,İLİÇ,E,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,FATİH OĞUZHAN,EMRE YELDAŞ,HAKAN ÇETİN,BURAK KARAMUSTAFAOĞLU,MELİSE MERCAN,YASİN ARSLAN,ŞÜKRİYE NUR KIZIL,ŞÜKRAN İNCE,Mustafa Dağıstanlı Spor Salonu
24.03.2024,15:00,BEA5611,04,YALOVA ÜNİVERSİTESİ,65 - 58,ÜNSPED,C,YALOVA,90. Yıl Spor Salonu,,FATİH ŞAFAK,BARIŞ ÖZTÜRK,SALİH DALMAN,DAĞHAN ÇELEBİ,GÖKÇEN ŞAHİN,HANİFE CELEPOĞLU,SELÇUK KURT,ANIL BIYIKOĞLU,90. Yıl Spor Salonu
24.03.2024,15:00,BEA5617,04,MERSİN BAROSUSPOR,53 - 81,KAHRAMANMARAŞ GENÇLİKSPOR,F,MERSİN,Toroslar 7.Bölge Spor Salonu,,ERSEL BÜYÜKKARA,HAMZA ÇALIŞKAN,NURTEN BEREKET,MELEK BANU MURSAL,EMİNE SEYREK,SABRİ DUYGUN SAYDANOĞLU,ZEKİYE EZER,İLKNUR DABLAN,Toroslar 7.Bölge Spor Salonu
24.03.2024,16:00,BEA5604,04,BOSSAN,95 - 75,BABAESKİSPOR,A,İZMİR,Altındağ Atatürk Spor Kompleksi,,SÜLEYMAN EREN PEKDOĞAN,İREM GÖRDES,TAHİR EROĞLU,PELİN ÇOMAK,GİZEM ÖZAYDIN,ÖMER DURSUN,ZEHRA ÖZCAN,MESUT KARABULUT,Altındağ Atatürk Spor Kompleksi
24.03.2024,17:00,BEA5612,04,ANADOLU ASİST,83 - 52,UZMAN AKADEMİ İSTANBUL VARDAR,D,ESKİŞEHİR,Yenikent Şehit Anıl Gül Spor Salonu,,ŞEVKET KUTLUHAN KANBUROĞLU,BURAK METE ÖZTÜRK,SAMET BİLİR,ÖMER FARUK İLİCEPINAR,ZÜBEYDE ÇOBAN,OKTAY TAŞ,DUYGU ÜLKÜCÜ SAB,MURAT KÖSE,Yenikent Şehit Anıl Gül Spor Salonu
24.03.2024,18:00,BEA5605,04,KADIKÖY İSTANBUL,96 - 71,İZMİT AKADEMİ,A,İSTANBUL,Caferağa Spor Salonu,,MELİH EREN,METİN SARIOĞLU,AHMET YİĞİT,SELİM ALAATTİN ALGÜL,NALAN TAGA,ZEHRA AKAN,OSMAN OKUDAN,SEHER KAZANÇ,Caferağa Spor Salonu
25.03.2024,15:00,BEA5615,04,ÇORUM BELEDİYESİ,59 - 75,TRABZONSPOR,E,ÇORUM,Çorum Spor Salonu,,FATİH OĞUZHAN,BEDİRHAN ÇİÇEK,YASEMİN KUNDAKÇI,RAHMAN CANGÜL,ÖZGE ESER,HAKAN KAYA,RAMAZAN ŞAPOLYA,EDA ÇAĞLAN,Çorum Spor Salonu
29.03.2024,14:00,BEA5627,05,ÇANKAYA ÜNİVERSİTESİ,60 - 68,KARPARS,D,ANKARA,ATA Spor Salonu,Youtube / TBF TV,EMRE EFE CİHAN,SERKAN İPEK,SÜLEYMAN YILDIRIM,KARDELEN ERDAŞ,MELİKE DENİZ BAYRAM,MERYEM EREKER,FATİH ŞEN,KORAY ÖZÇELİK,ATA Spor Salonu
29.03.2024,16:00,BEA5629,05,ABB EGOSPOR,112 - 60,ÇORUM BELEDİYESİ,E,ANKARA,Ankara Spor Salonu (Küçük),,ANASTASIIA USOVA,MEHMET SEÇKİN ÖZTÜRK,SALİH DALMAN,ASYAGÜL KOCATEPE AYDOĞAN,SERKAN DOĞRUTÜRK,MİNE MİHRİCAN KANBUR,ESİN KALELİ,KAMİL TOSUN,Ankara Spor Salonu (Küçük)
29.03.2024,17:00,BEA5631,05,GAZİANTEP BELEDİYE,98 - 46,MERSİN BAROSUSPOR,F,GAZİANTEP,Talat Özkarslı S.S,,HASAN HÜSEYİN GÜRSES,HALİL İBRAHİM CANTÜRK,MEHMET FURKAN GÜLTEN,MEHMET BOZDAĞ,YAREN ALKAN,TUGÇE KAYALAR,TUĞBA İYİNACAR,ÖZLEM ADIYAMAN,Talat Özkarslı S.S
29.03.2024,18:00,BEA5624,05,İTÜ,67 - 88,TUSAŞSPOR,C,İSTANBUL,İTÜ Merkez Spor Salonu,,MUSA ONUR SAVAŞ,EMRE ÖZÜTOK,OSMAN KINCAL,ERSİN ÇELİK,CANAN EROĞUL,ALPKAN HACIYAKUPOĞLU,MEHMET NECATİ EROĞUL,KEREM SIRMAGİL,İTÜ Merkez Spor Salonu
29.03.2024,20:30,BEA5618,05,YUGOS BASKET,58 - 70,BOSSAN,A,İSTANBUL,Hidayet Türkoğlu Spor Kompleksi,,TARIK ENES BAŞ,SENAY COŞKUN,ATACAN ERCAN,TUĞBA EŞKİL,TUĞBA AKYÜZ,ELİF AKMAN DAKAK,YUSUF YELESDAĞ,ÖZLEM TUNA,Hidayet Türkoğlu Spor Kompleksi
